1207,SURGERY,232C,08,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,10/13/2025,10/17/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1701,SURGERY,232C,09,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,10/20/2025,10/24/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1702,SURGERY,232C,10,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,10/27/2025,10/31/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1703,SURGERY,232C,11,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,11/03/2025,11/07/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1704,SURGERY,232C,12,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,11/03/2025,11/14/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1705,SURGERY,232C,13,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,11/17/2025,11/21/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1706,SURGERY,232C,14,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,11/24/2025,11/26/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1707,SURGERY,232C,15,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,12/01/2025,12/05/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
1708,SURGERY,232C,17,Introduction to Endocrine Surgery,"The Endocrine Surgery Selective will allow second year medical students to be exposed to, and participate in, the preoperative, intraoperative, and postoperative care of endocrine surgery patients. This patient population encompasses a wide variety of benign, malignant, hormonally active, and hereditary endocrine diseases of the thyroid, parathyroid, adrenal, and neuro-endocrine pancreas/systems which are evaluated in a multidisciplinary clinic along with medical endocrinology, oncology, pathology, genetics, and radiology. A working knowledge of these diseases and their multidisciplinary management is critical to a career in internal medicine or surgery, in particular. Credit: 1. Enrollment: max 1. Randall P. Scheri, MD; Hadia Kazaure, MD; Michael Stang, MD. Secondary contact is Sheila Hyde (Sheila.hyde@duke.edu)",,1,CLN,E,School of Medicine,In Person,Duke University,Durham,Med Second Year,12/08/2025,12/12/2025,Open,1,0,1,0,0,Credit / No Credit,N,Randy P Scheri
2381,SURGERY,401C,41,Advanced Surgical Clerkship,"The course aims to provide an intense educational experience with graded responsibility of surgical care. The student selects a specific surgeon mentor and is expected to attend multidisciplinary conferences, e.g. gastrointestinal, vascular, transplant, endocrine, oncology, etc. The student is expected to evaluate surgical patients in an outpatient setting as well as participating in inpatient and operative patient care. Attendance at clinical research conferences, case conferences, grand rounds, and sub-specialty conferences is required. Graduated patient care responsibility under supervision is encouraged to prepare the student for future assumption of duties as a house officer able to diagnose and treat surgical diseases. Students must verify with the specific attending that he/she is available during the time the student wishes to enroll in Surgery 401C. Only one student can work with a specific attending during any one-time period. Permission of instructor is required. For information about the course please contact Dr. Brian Gilmore at brian.gilmore@duke.edu. To obtain permission (and permission numbers) to enroll in the course, students should email both Ben Latta at thomas.latta@duke.edu and Brian Gilmore at brian.gilmore@duke.edu. Credit: 5. Enrollment: min. 1, max 8. Brian Gilmore, MD. Available mentors: Suresh Agarwal, MD; Peter Allen, MD; Ryan Antiel, MD; Andrew Barbas, MD; Georgia Beasley, MD; Trey Blazer, MD; Dawn Coleman, MD; Thomas D'Amico, MD; Maggi DiNome, MD; Tamara Fitzgerald, MD; Joseph Fernandez-Moure, MD; Philip Fong, MD; Patrick Georgoff, MD; Jacob A. Greenberg, MD/EdM; Garth Herbert, MD; Susanna Hill, MD/MS; Sandhya Lagoo, MD/PhD; Shelley Hwang, MD/MPH; Stuart Knechtle, MD; Michael Lidsky, MD; Christopher Mantyh, MD; Allison Martin, MD/MPH; Lisa McElroy, MD/MS; Sean Montgomery, MD; Harvey Moore, MD; Daniel Nussbaum, MD; Theodore Pappas, MD; Jennifer Plichta, MD/MS; Dana Portenier, MD; Kadiyala Ravindra, MD; Henry Rice, MD; Laura Rosenberger, MD/MS; Randall Scheri, MD; Keri Seymour, DO; Kevin N. Shah, MD; Michael Stang, MD; Debra Sudan, MD; Ranjan Sudan, MD; Julie Thacker, MD; Cory Vatsaas, MD; and Sabino Zani, MD",,5,SUB,E,School of Medicine,In Person,Duke University,Durham,Med 4th Year 1st 8 Weeks,08/25/2025,09/19/2025,Open,8,6,2,0,0,"Pass, High Pass, Honors, Fail",N,-; Brian F Gilmore
